Inserting Teams:
Team ID		Depth
ATL1970         0
LAA2009         11
LAA2009         0
LAA2009         0
LAA2009         0
LAA2009         0
CAL1989         24
CAL1989         0
CAL1989         0
CAL1989         0
CAL1989         0
CHC1987         13
CHC1987         0
CHC1987         0
CHC1987         0
CHC1987         0
TEX2005         19
TEX2005         0
TEX2005         0
TEX2005         0
TEX2005         0
PIT1967         14
PIT1967         0
PIT1967         0
PIT1967         0
PIT1967         0
SDP1977         14
SDP1977         0
SDP1977         0
SDP1977         0
SDP1977         0
ATL1982         13
ATL1982         0
ATL1982         0
ATL1982         0
ATL1982         0
MIN2006         16
MIN2006         0
MIN2006         0
MIN2006         0
MIN2006         0
CHW2002         16
CHW2002         0
CHW2002         0
CHW2002         0
CHW2002         0
COL2005         10
COL2005         0
COL2005         0
COL2005         0
COL2005         0
CHC1966         10
CHC1966         0
CHC1966         0
CHC1966         0
CHC1966         0
ARI2000         6
ARI2000         0
ARI2000         0
ARI2000         0
ARI2000         0
STL1997         18
STL1997         0
STL1997         0
STL1997         0
STL1997         0
SFG2011         16
SFG2011         0
SFG2011         0
SFG2011         0
SFG2011         0
MON1990         17
MON1990         0
MON1990         0
MON1990         0
MON1990         0
SEA1986         12
SEA1986         0
SEA1986         0
SEA1986         0
SEA1986         0
CHC1998         9
CHC1998         0
